Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer,Crop_Specific_Recommendations,Recommendation_ID
25,Red,100,60,140,grapes,Ferrous Sulphate,"Nitrogen is high for grapes. Reduce nitrogen-based fertilizers.
Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",45
25,Red,105,40,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,105,40,55,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,105,45,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,105,45,50,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,105,50,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
25,Red,105,55,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,105,55,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,105,60,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,40,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,40,55,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,45,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,45,50,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,50,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
25,Red,110,55,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,55,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,110,60,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,40,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,40,55,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,45,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,45,50,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,50,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
25,Red,115,55,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,55,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,115,60,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,40,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,40,55,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,45,40,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,45,50,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,50,60,rice,Urea,All nutrient levels are optimal for rice. No action required.,72
25,Red,120,55,45,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,55,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,120,60,40,rice,50:26:26 NPK,Potassium is low for rice. Apply muriate of potash or banana peels.,43
25,Red,100,40,50,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,40,65,cotton,13:32:26 NPK,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,45,50,cotton,Magnesium Sulphate,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,45,65,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,50,50,cotton,13:32:26 NPK,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,50,65,cotton,Magnesium Sulphate,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,55,50,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,55,65,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,60,40,cotton,12:32:16 NPK,Potassium is low for cotton. Apply muriate of potash or banana peels.,73
25,Red,100,60,50,cotton,Magnesium Sulphate,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,60,55,cotton,DAP,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,60,65,cotton,Magnesium Sulphate,All nutrient levels are optimal for cotton. No action required.,1
25,Red,100,65,40,cotton,12:32:16 NPK,"Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",74
25,Red,100,65,55,cotton,DAP,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
25,Red,100,70,40,cotton,12:32:16 NPK,"Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",74
25,Red,100,70,55,cotton,Magnesium Sulphate,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
25,Red,100,75,40,cotton,DAP,"Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",74
25,Red,100,75,55,cotton,12:32:16 NPK,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
25,Red,100,80,40,cotton,DAP,"Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",74
25,Red,100,80,55,cotton,12:32:16 NPK,Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.,10
25,Red,105,40,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,40,65,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,45,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,45,65,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,50,50,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,50,65,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,55,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,55,65,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,60,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",75
25,Red,105,60,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,60,55,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,60,65,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,105,65,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,105,65,55,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,105,70,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,105,70,55,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,105,75,40,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,105,75,55,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,105,80,40,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,105,80,55,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,110,40,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,40,65,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,45,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,45,65,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,50,50,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,50,65,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,55,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,55,65,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,60,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",75
25,Red,110,60,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,60,55,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,60,65,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,110,65,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,110,65,55,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,110,70,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,110,70,55,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,110,75,40,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,110,75,55,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,110,80,40,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,110,80,55,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,115,40,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,40,65,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,45,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,45,65,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,50,50,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,50,65,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,55,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,55,65,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,60,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",75
25,Red,115,60,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,60,55,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,60,65,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,115,65,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,115,65,55,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,115,70,40,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,115,70,55,cotton,Magnesium Sulphate,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,115,75,40,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,115,75,55,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,115,80,40,cotton,DAP,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.
Potassium is low for cotton. Apply muriate of potash or banana peels.",76
25,Red,115,80,55,cotton,12:32:16 NPK,"Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.
Phosphorus is high for cotton. Avoid phosphorus-based fertilizers.",12
25,Red,120,40,50,cotton,DAP,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,120,40,65,cotton,13:32:26 NPK,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
25,Red,120,45,50,cotton,Magnesium Sulphate,Nitrogen is high for cotton. Reduce nitrogen-based fertilizers.,3
