Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
31,Loamy,114,62,72,pepper,NPK 14-14-14
29,Clay,165,13,49,pepper,DAP
22,Black,198,96,44,pepper,MOP
26,Clay,174,5,160,pepper,DAP
24,Black,155,83,132,pepper,NPK 14-14-14
24,Sandy,199,13,164,pepper,DAP
18,Clay,108,71,33,pepper,MOP
26,Clay,157,58,50,pepper,NPK 14-14-14
22,Loamy,3,86,151,pepper,Urea
26,Sandy,139,5,101,pepper,DAP
28,Sandy,187,88,172,pepper,NPK 14-14-14
23,Clay,147,97,16,pepper,MOP
25,Clay,174,81,76,pepper,NPK 14-14-14
30,Sandy,132,38,169,pepper,DAP
32,Loamy,134,57,157,pepper,NPK 14-14-14
20,Clay,172,5,180,pepper,DAP
23,Loamy,182,22,24,pepper,DAP
27,Loamy,71,77,7,pepper,MOP
29,Sandy,121,5,140,pepper,DAP
25,Black,90,19,102,pepper,DAP
24,Clay,45,79,30,pepper,Urea
28,Clay,146,8,189,pepper,DAP
21,Clay,78,0,9,pepper,DAP
27,Loamy,109,97,186,pepper,NPK 14-14-14
32,Sandy,14,5,198,pepper,Urea
19,Loamy,161,46,115,pepper,NPK 14-14-14
24,Black,129,52,115,pepper,NPK 14-14-14
27,Loamy,103,34,154,pepper,DAP
29,Clay,178,52,159,pepper,NPK 14-14-14
32,Clay,148,85,166,pepper,NPK 14-14-14
27,Black,89,65,114,pepper,NPK 14-14-14
20,Clay,37,53,122,pepper,Urea
18,Clay,143,96,140,pepper,NPK 14-14-14
20,Clay,183,39,104,pepper,DAP
26,Clay,194,96,74,pepper,NPK 14-14-14
27,Clay,150,22,197,pepper,DAP
21,Sandy,126,97,112,pepper,NPK 14-14-14
26,Sandy,145,47,109,pepper,NPK 14-14-14
24,Black,183,5,0,pepper,DAP
22,Loamy,72,26,84,pepper,DAP
28,Black,76,74,74,pepper,NPK 14-14-14
31,Loamy,73,14,72,pepper,DAP
29,Sandy,121,44,36,pepper,MOP
30,Loamy,97,25,14,pepper,DAP
19,Clay,47,43,12,pepper,Urea
19,Clay,104,51,52,pepper,NPK 14-14-14
22,Black,134,6,67,pepper,DAP
23,Black,77,76,197,pepper,NPK 14-14-14
21,Black,111,92,7,pepper,MOP
32,Clay,86,2,149,pepper,DAP
25,Sandy,188,30,125,pepper,DAP
23,Loamy,109,63,125,pepper,NPK 14-14-14
25,Sandy,197,73,39,pepper,MOP
24,Loamy,20,41,136,pepper,Urea
27,Clay,121,59,22,pepper,MOP
18,Clay,72,97,163,pepper,NPK 14-14-14
21,Sandy,166,34,186,pepper,DAP
24,Loamy,37,47,15,pepper,Urea
21,Black,116,98,103,pepper,NPK 14-14-14
26,Sandy,90,29,147,pepper,DAP
25,Loamy,72,1,58,pepper,DAP
25,Clay,171,47,83,pepper,NPK 14-14-14
31,Loamy,149,81,143,pepper,NPK 14-14-14
23,Loamy,167,71,131,pepper,NPK 14-14-14
20,Clay,195,17,3,pepper,DAP
24,Sandy,17,28,29,pepper,Urea
23,Sandy,162,21,105,pepper,DAP
30,Sandy,74,2,137,pepper,DAP
23,Loamy,4,19,193,pepper,Urea
30,Loamy,100,52,34,pepper,MOP
19,Clay,130,95,103,pepper,NPK 14-14-14
31,Sandy,147,87,36,pepper,MOP
21,Loamy,144,85,45,pepper,MOP
21,Sandy,118,84,170,pepper,NPK 14-14-14
30,Black,144,34,149,pepper,DAP
19,Black,143,89,53,pepper,NPK 14-14-14
26,Clay,16,35,171,pepper,Urea
29,Sandy,91,11,55,pepper,DAP
31,Loamy,167,99,26,pepper,MOP
20,Sandy,53,13,156,pepper,Urea
21,Loamy,193,65,20,pepper,MOP
30,Sandy,121,22,47,pepper,DAP
24,Clay,146,54,41,pepper,MOP
24,Clay,87,99,161,pepper,NPK 14-14-14
24,Black,133,25,18,pepper,DAP
18,Black,104,7,144,pepper,DAP
28,Loamy,152,42,80,pepper,NPK 14-14-14
28,Sandy,46,32,172,pepper,Urea
30,Black,99,34,83,pepper,DAP
18,Sandy,166,14,160,pepper,DAP
21,Loamy,22,19,50,pepper,Urea
30,Clay,101,56,135,pepper,NPK 14-14-14
23,Sandy,62,30,117,pepper,Urea
30,Black,147,45,61,pepper,NPK 14-14-14
29,Clay,132,41,167,pepper,NPK 14-14-14
26,Sandy,131,1,142,pepper,DAP
28,Black,149,67,44,pepper,MOP
23,Black,90,10,62,pepper,DAP
18,Clay,107,57,118,pepper,NPK 14-14-14
28,Black,176,30,135,pepper,DAP
28,Sandy,178,89,169,pepper,NPK 14-14-14
22,Clay,180,99,70,pepper,NPK 14-14-14
28,Sandy,34,39,82,pepper,Urea
20,Sandy,148,2,147,pepper,DAP
19,Loamy,81,90,51,pepper,NPK 14-14-14
20,Loamy,136,16,1,pepper,DAP
25,Clay,176,52,36,pepper,MOP
20,Clay,100,13,88,pepper,DAP
20,Black,87,2,169,pepper,DAP
27,Sandy,143,83,45,pepper,MOP
18,Sandy,174,61,126,pepper,NPK 14-14-14
31,Sandy,91,6,46,pepper,DAP
25,Clay,183,46,193,pepper,NPK 14-14-14
24,Sandy,26,97,123,pepper,Urea
29,Sandy,128,52,137,pepper,NPK 14-14-14
18,Black,96,61,0,pepper,MOP
28,Loamy,194,1,159,pepper,DAP
19,Loamy,75,42,113,pepper,NPK 14-14-14
24,Loamy,158,85,148,pepper,NPK 14-14-14
32,Clay,55,40,43,pepper,Urea
21,Black,197,67,116,pepper,NPK 14-14-14
24,Sandy,115,71,102,pepper,NPK 14-14-14
24,Black,93,74,72,pepper,NPK 14-14-14
20,Sandy,123,41,191,pepper,NPK 14-14-14
20,Black,90,17,90,pepper,DAP
26,Sandy,77,88,139,pepper,NPK 14-14-14
20,Sandy,78,88,35,pepper,MOP
26,Loamy,123,33,149,pepper,DAP
25,Loamy,20,62,58,pepper,Urea
22,Sandy,86,35,9,pepper,DAP
32,Black,77,89,108,pepper,NPK 14-14-14
27,Sandy,156,2,38,pepper,DAP
31,Loamy,150,30,46,pepper,DAP
25,Black,80,14,154,pepper,DAP
24,Clay,194,23,25,pepper,DAP
29,Black,123,25,132,pepper,DAP
28,Black,68,28,94,pepper,Urea
21,Sandy,148,70,152,pepper,NPK 14-14-14
29,Black,114,28,19,pepper,DAP
24,Black,133,76,192,pepper,NPK 14-14-14
20,Loamy,102,16,19,pepper,DAP
19,Black,83,69,115,pepper,NPK 14-14-14
27,Clay,148,86,192,pepper,NPK 14-14-14
27,Black,171,16,150,pepper,DAP
26,Black,189,75,155,pepper,NPK 14-14-14
30,Black,97,41,57,pepper,NPK 14-14-14
23,Clay,136,10,39,pepper,DAP
29,Clay,86,51,183,pepper,NPK 14-14-14
23,Loamy,140,48,111,pepper,NPK 14-14-14
31,Clay,75,22,113,pepper,DAP
27,Clay,125,89,113,pepper,NPK 14-14-14
30,Clay,80,87,170,pepper,NPK 14-14-14
31,Sandy,110,1,126,pepper,DAP
23,Clay,123,36,29,pepper,DAP
28,Clay,84,28,198,pepper,DAP
28,Sandy,157,27,99,pepper,DAP
21,Loamy,167,2,166,pepper,DAP
18,Clay,176,25,148,pepper,DAP
29,Loamy,132,5,60,pepper,DAP
18,Sandy,89,63,84,pepper,NPK 14-14-14
18,Clay,84,14,2,pepper,DAP
32,Sandy,81,40,14,pepper,MOP
32,Black,149,89,43,pepper,MOP
21,Sandy,120,3,71,pepper,DAP
32,Black,172,62,61,pepper,NPK 14-14-14
31,Clay,199,15,133,pepper,DAP
27,Black,155,86,36,pepper,MOP
24,Black,89,37,99,pepper,DAP
18,Clay,33,79,31,pepper,Urea
19,Black,176,28,145,pepper,DAP
20,Sandy,95,5,51,pepper,DAP
25,Black,107,90,49,pepper,MOP
26,Clay,185,62,133,pepper,NPK 14-14-14
31,Clay,84,83,130,pepper,NPK 14-14-14
20,Sandy,194,83,69,pepper,NPK 14-14-14
19,Loamy,189,11,63,pepper,DAP
27,Sandy,50,50,99,pepper,Urea
23,Black,175,42,119,pepper,NPK 14-14-14
20,Clay,192,86,118,pepper,NPK 14-14-14
19,Sandy,162,19,179,pepper,DAP
20,Loamy,178,28,58,pepper,DAP
28,Clay,15,37,181,pepper,Urea
31,Sandy,153,14,158,pepper,DAP
32,Loamy,189,82,168,pepper,NPK 14-14-14
19,Sandy,183,15,47,pepper,DAP
18,Sandy,108,43,44,pepper,MOP
32,Loamy,182,58,2,pepper,MOP
27,Sandy,148,37,180,pepper,DAP
21,Sandy,11,40,185,pepper,Urea
28,Black,113,51,60,pepper,NPK 14-14-14
29,Black,142,66,57,pepper,NPK 14-14-14
22,Sandy,47,98,162,pepper,Urea
20,Black,131,20,25,pepper,DAP
25,Sandy,173,30,187,pepper,DAP
21,Black,122,51,88,pepper,NPK 14-14-14
19,Sandy,145,31,163,pepper,DAP
27,Sandy,176,9,129,pepper,DAP
25,Black,115,52,25,pepper,MOP
31,Sandy,165,24,131,pepper,DAP
24,Black,94,32,199,pepper,DAP
21,Loamy,120,28,145,pepper,DAP
31,Loamy,47,32,57,pepper,Urea
19,Black,198,74,23,pepper,MOP
31,Loamy,148,81,95,pepper,NPK 14-14-14
21,Loamy,160,47,133,pepper,NPK 14-14-14
29,Sandy,135,38,22,pepper,DAP
21,Black,128,43,89,pepper,NPK 14-14-14
27,Black,169,92,26,pepper,MOP
32,Black,113,33,180,pepper,DAP
26,Loamy,115,33,150,pepper,DAP
28,Sandy,106,2,113,pepper,DAP
28,Loamy,121,44,133,pepper,NPK 14-14-14
19,Clay,163,31,83,pepper,DAP
23,Loamy,95,16,3,pepper,DAP
27,Sandy,173,74,166,pepper,NPK 14-14-14
24,Clay,193,69,86,pepper,NPK 14-14-14
27,Black,41,58,166,pepper,Urea
23,Loamy,112,87,77,pepper,NPK 14-14-14
18,Black,129,49,80,pepper,NPK 14-14-14
32,Sandy,122,68,59,pepper,NPK 14-14-14
19,Black,53,57,160,pepper,Urea
31,Black,68,55,131,pepper,Urea
30,Clay,77,87,141,pepper,NPK 14-14-14
31,Clay,159,13,58,pepper,DAP
24,Clay,166,76,97,pepper,NPK 14-14-14
24,Black,11,27,197,pepper,Urea
20,Clay,81,82,153,pepper,NPK 14-14-14
25,Sandy,6,71,198,pepper,Urea
26,Black,46,38,39,pepper,Urea
21,Black,165,35,185,pepper,DAP
23,Loamy,182,29,176,pepper,DAP
19,Sandy,103,58,14,pepper,MOP
31,Clay,104,66,179,pepper,NPK 14-14-14
27,Clay,70,83,45,pepper,MOP
25,Clay,141,32,20,pepper,DAP
21,Clay,169,84,79,pepper,NPK 14-14-14
28,Loamy,122,77,61,pepper,NPK 14-14-14
21,Black,22,91,27,pepper,Urea
30,Clay,164,11,179,pepper,DAP
29,Clay,119,1,123,pepper,DAP
29,Sandy,175,62,137,pepper,NPK 14-14-14
23,Black,99,84,198,pepper,NPK 14-14-14
24,Sandy,130,54,39,pepper,MOP
26,Clay,47,50,149,pepper,Urea
21,Sandy,119,85,184,pepper,NPK 14-14-14
25,Sandy,162,47,128,pepper,NPK 14-14-14
20,Black,183,16,74,pepper,DAP
25,Clay,64,88,137,pepper,Urea
28,Loamy,52,11,180,pepper,Urea
21,Clay,83,34,116,pepper,DAP
31,Clay,161,9,78,pepper,DAP
20,Black,151,81,130,pepper,NPK 14-14-14
20,Sandy,165,90,145,pepper,NPK 14-14-14
32,Loamy,59,84,24,pepper,Urea
28,Black,57,94,172,pepper,Urea
28,Loamy,124,15,149,pepper,DAP
26,Sandy,30,40,164,pepper,Urea
29,Sandy,26,58,188,pepper,Urea
18,Loamy,73,78,82,pepper,NPK 14-14-14
22,Loamy,175,6,180,pepper,DAP
21,Sandy,119,82,59,pepper,NPK 14-14-14
23,Black,145,17,130,pepper,DAP
30,Sandy,137,88,8,pepper,MOP
25,Loamy,174,98,111,pepper,NPK 14-14-14
30,Black,98,34,135,pepper,DAP
26,Clay,133,34,177,pepper,DAP
29,Clay,164,97,121,pepper,NPK 14-14-14
30,Clay,142,14,185,pepper,DAP
30,Loamy,105,10,68,pepper,DAP
23,Loamy,12,6,195,pepper,Urea
18,Loamy,71,23,143,pepper,DAP
24,Clay,119,56,129,pepper,NPK 14-14-14
18,Loamy,29,81,60,pepper,Urea
26,Sandy,85,9,118,pepper,DAP
20,Clay,46,34,105,pepper,Urea
29,Sandy,37,6,178,pepper,Urea
26,Loamy,80,88,56,pepper,NPK 14-14-14
18,Loamy,197,86,119,pepper,NPK 14-14-14
30,Clay,176,89,186,pepper,NPK 14-14-14
29,Clay,79,57,64,pepper,NPK 14-14-14
22,Black,90,29,190,pepper,DAP
21,Black,74,50,166,pepper,NPK 14-14-14
21,Clay,87,92,163,pepper,NPK 14-14-14
25,Loamy,125,3,58,pepper,DAP
26,Clay,157,92,66,pepper,NPK 14-14-14
25,Clay,107,92,65,pepper,NPK 14-14-14
29,Loamy,160,94,137,pepper,NPK 14-14-14
28,Clay,5,73,55,pepper,Urea
32,Black,87,43,101,pepper,NPK 14-14-14
18,Black,84,43,77,pepper,NPK 14-14-14
31,Sandy,184,34,193,pepper,DAP
27,Loamy,147,46,191,pepper,NPK 14-14-14
31,Clay,167,3,125,pepper,DAP
18,Sandy,115,82,17,pepper,MOP
19,Black,143,20,146,pepper,DAP
23,Black,84,35,24,pepper,DAP
18,Black,78,58,114,pepper,NPK 14-14-14
30,Clay,148,33,138,pepper,DAP
29,Clay,131,1,87,pepper,DAP
18,Clay,180,22,167,pepper,DAP
27,Black,136,17,152,pepper,DAP
26,Clay,24,56,52,pepper,Urea
25,Loamy,146,31,54,pepper,DAP
30,Clay,150,75,40,pepper,MOP
27,Loamy,88,37,118,pepper,DAP
23,Clay,199,66,150,pepper,NPK 14-14-14
28,Sandy,73,85,18,pepper,MOP
27,Sandy,100,58,152,pepper,NPK 14-14-14
30,Clay,174,88,23,pepper,MOP
18,Clay,186,26,10,pepper,DAP
29,Clay,103,84,71,pepper,NPK 14-14-14
23,Loamy,192,84,90,pepper,NPK 14-14-14
26,Black,187,14,73,pepper,DAP
26,Black,198,57,73,pepper,NPK 14-14-14
19,Black,90,3,165,pepper,DAP
28,Black,54,87,134,pepper,Urea
31,Loamy,154,73,100,pepper,NPK 14-14-14
24,Clay,72,69,49,pepper,MOP
19,Loamy,196,1,70,pepper,DAP
22,Black,195,6,14,pepper,DAP
28,Sandy,166,71,148,pepper,NPK 14-14-14
22,Black,102,36,198,pepper,DAP
26,Sandy,143,55,67,pepper,NPK 14-14-14
26,Sandy,139,70,79,pepper,NPK 14-14-14
20,Black,122,35,175,pepper,DAP
18,Loamy,34,6,175,pepper,Urea
26,Black,125,31,168,pepper,DAP
32,Loamy,146,13,167,pepper,DAP
29,Clay,83,3,128,pepper,DAP
29,Clay,126,41,43,pepper,MOP
29,Clay,95,13,22,pepper,DAP
24,Loamy,197,43,182,pepper,NPK 14-14-14
20,Loamy,7,77,145,pepper,Urea
31,Sandy,70,95,87,pepper,NPK 14-14-14
27,Clay,76,93,182,pepper,NPK 14-14-14
23,Black,75,11,195,pepper,DAP
19,Black,85,97,150,pepper,NPK 14-14-14
18,Clay,167,93,59,pepper,NPK 14-14-14
23,Clay,192,33,147,pepper,DAP
23,Black,164,44,184,pepper,NPK 14-14-14
30,Loamy,120,91,1,pepper,MOP
30,Black,145,95,158,pepper,NPK 14-14-14
28,Black,156,70,82,pepper,NPK 14-14-14
31,Clay,112,11,74,pepper,DAP
18,Loamy,185,35,142,pepper,DAP
23,Sandy,141,6,70,pepper,DAP
26,Loamy,145,63,102,pepper,NPK 14-14-14
19,Clay,116,29,138,pepper,DAP
31,Sandy,123,91,35,pepper,MOP
18,Black,102,34,87,pepper,DAP
32,Black,124,33,180,pepper,DAP
24,Clay,161,7,161,pepper,DAP
20,Loamy,162,27,158,pepper,DAP
28,Loamy,164,72,75,pepper,NPK 14-14-14
31,Loamy,93,35,116,pepper,DAP
19,Black,106,45,95,pepper,NPK 14-14-14
18,Loamy,103,25,169,pepper,DAP
28,Clay,187,81,179,pepper,NPK 14-14-14
18,Black,98,54,115,pepper,NPK 14-14-14
30,Black,151,9,176,pepper,DAP
32,Loamy,199,67,106,pepper,NPK 14-14-14
32,Clay,161,71,159,pepper,NPK 14-14-14
23,Sandy,182,26,21,pepper,DAP
23,Clay,173,39,191,pepper,DAP
21,Black,37,42,132,pepper,Urea
32,Black,176,19,127,pepper,DAP
20,Clay,139,55,49,pepper,MOP
26,Clay,114,65,139,pepper,NPK 14-14-14
23,Clay,110,63,26,pepper,MOP
30,Sandy,71,80,86,pepper,NPK 14-14-14
23,Sandy,128,59,165,pepper,NPK 14-14-14
30,Sandy,90,39,116,pepper,DAP
21,Loamy,125,63,63,pepper,NPK 14-14-14
23,Clay,94,71,22,pepper,MOP
30,Clay,169,6,193,pepper,DAP
26,Loamy,149,33,96,pepper,DAP
24,Sandy,94,8,123,pepper,DAP
29,Sandy,160,41,148,pepper,NPK 14-14-14
25,Clay,175,79,34,pepper,MOP
18,Sandy,111,35,17,pepper,DAP
25,Loamy,82,75,162,pepper,NPK 14-14-14
29,Loamy,170,92,173,pepper,NPK 14-14-14
23,Loamy,137,4,148,pepper,DAP
22,Sandy,97,96,40,pepper,MOP
20,Loamy,81,33,10,pepper,DAP
23,Sandy,29,51,37,pepper,Urea
30,Clay,77,45,170,pepper,NPK 14-14-14
26,Black,198,88,120,pepper,NPK 14-14-14
23,Black,173,70,189,pepper,NPK 14-14-14
19,Sandy,157,41,109,pepper,NPK 14-14-14
23,Sandy,180,19,89,pepper,DAP
24,Sandy,83,8,63,pepper,DAP
31,Loamy,89,86,82,pepper,NPK 14-14-14
19,Clay,110,9,177,pepper,DAP
19,Clay,68,32,186,pepper,Urea
18,Clay,184,89,45,pepper,MOP
26,Loamy,41,44,63,pepper,Urea
31,Clay,34,85,141,pepper,Urea
23,Clay,139,59,94,pepper,NPK 14-14-14
22,Loamy,99,29,38,pepper,DAP
26,Loamy,146,31,176,pepper,DAP
22,Sandy,98,83,178,pepper,NPK 14-14-14
26,Sandy,97,66,98,pepper,NPK 14-14-14
26,Sandy,156,83,187,pepper,NPK 14-14-14
22,Sandy,99,38,130,pepper,DAP
18,Sandy,131,85,103,pepper,NPK 14-14-14
27,Black,189,19,2,pepper,DAP
31,Sandy,183,64,87,pepper,NPK 14-14-14
22,Loamy,180,72,106,pepper,NPK 14-14-14
30,Black,115,31,81,pepper,DAP
29,Clay,178,51,150,pepper,NPK 14-14-14
31,Loamy,62,91,130,pepper,Urea
19,Loamy,118,4,184,pepper,DAP
27,Black,93,21,138,pepper,DAP
31,Loamy,164,96,35,pepper,MOP
24,Black,86,89,114,pepper,NPK 14-14-14
29,Black,173,44,132,pepper,NPK 14-14-14
25,Loamy,71,73,177,pepper,NPK 14-14-14
30,Clay,99,30,101,pepper,DAP
20,Loamy,194,79,4,pepper,MOP
19,Clay,147,62,50,pepper,NPK 14-14-14
21,Clay,176,9,39,pepper,DAP
21,Sandy,158,63,71,pepper,NPK 14-14-14
31,Sandy,70,73,168,pepper,NPK 14-14-14
25,Clay,191,34,67,pepper,DAP
29,Clay,118,10,77,pepper,DAP
26,Black,82,70,80,pepper,NPK 14-14-14
29,Loamy,191,99,165,pepper,NPK 14-14-14
22,Sandy,153,98,174,pepper,NPK 14-14-14
20,Loamy,116,20,28,pepper,DAP
25,Black,68,16,175,pepper,Urea
21,Sandy,55,45,193,pepper,Urea
32,Sandy,98,44,12,pepper,MOP
27,Clay,139,49,188,pepper,NPK 14-14-14
32,Sandy,199,70,85,pepper,NPK 14-14-14
31,Sandy,115,15,178,pepper,DAP
23,Sandy,114,42,93,pepper,NPK 14-14-14
28,Sandy,196,45,40,pepper,MOP
28,Loamy,99,93,85,pepper,NPK 14-14-14
20,Black,189,78,166,pepper,NPK 14-14-14
20,Black,159,37,111,pepper,DAP
28,Clay,61,68,132,pepper,Urea
20,Sandy,180,69,192,pepper,NPK 14-14-14
21,Clay,1,5,182,pepper,Urea
20,Loamy,76,30,126,pepper,DAP
31,Loamy,107,38,192,pepper,DAP
22,Loamy,35,72,78,pepper,Urea
26,Black,192,77,25,pepper,MOP
28,Clay,3,42,159,pepper,Urea
26,Black,92,0,28,pepper,DAP
26,Sandy,107,76,182,pepper,NPK 14-14-14
20,Black,158,13,128,pepper,DAP
29,Loamy,38,22,186,pepper,Urea
22,Loamy,153,59,197,pepper,NPK 14-14-14
22,Loamy,114,65,83,pepper,NPK 14-14-14
32,Loamy,108,65,137,pepper,NPK 14-14-14
30,Sandy,85,16,35,pepper,DAP
30,Loamy,106,10,93,pepper,DAP
24,Black,17,71,109,pepper,Urea
18,Sandy,161,85,138,pepper,NPK 14-14-14
21,Clay,106,95,109,pepper,NPK 14-14-14
24,Clay,168,65,19,pepper,MOP
32,Sandy,140,4,30,pepper,DAP
25,Black,0,45,177,pepper,Urea
32,Sandy,121,67,173,pepper,NPK 14-14-14
18,Loamy,108,1,132,pepper,DAP
22,Clay,189,86,155,pepper,NPK 14-14-14
25,Clay,135,9,163,pepper,DAP
27,Clay,184,41,126,pepper,NPK 14-14-14
25,Sandy,80,71,3,pepper,MOP
24,Sandy,138,29,62,pepper,DAP
20,Loamy,73,60,5,pepper,MOP
21,Clay,118,26,102,pepper,DAP
28,Sandy,183,30,172,pepper,DAP
32,Sandy,135,52,10,pepper,MOP
25,Black,174,1,115,pepper,DAP
32,Loamy,125,66,47,pepper,MOP
26,Clay,79,84,102,pepper,NPK 14-14-14
26,Sandy,194,54,88,pepper,NPK 14-14-14
25,Black,170,16,88,pepper,DAP
21,Clay,198,57,41,pepper,MOP
28,Black,26,96,79,pepper,Urea
24,Clay,180,60,26,pepper,MOP
20,Clay,189,46,31,pepper,MOP
23,Clay,108,16,188,pepper,DAP
30,Loamy,158,5,145,pepper,DAP
24,Loamy,29,28,149,pepper,Urea
30,Sandy,21,29,82,pepper,Urea
20,Black,87,81,109,pepper,NPK 14-14-14
21,Sandy,74,39,32,pepper,DAP
27,Black,79,43,122,pepper,NPK 14-14-14
32,Clay,154,89,86,pepper,NPK 14-14-14
19,Sandy,139,55,127,pepper,NPK 14-14-14
24,Sandy,129,7,63,pepper,DAP
18,Loamy,161,4,57,pepper,DAP
26,Clay,132,66,73,pepper,NPK 14-14-14
24,Sandy,163,84,16,pepper,MOP
24,Clay,158,50,197,pepper,NPK 14-14-14
23,Black,136,79,26,pepper,MOP
30,Loamy,187,18,150,pepper,DAP
19,Sandy,78,70,14,pepper,MOP
26,Loamy,165,90,64,pepper,NPK 14-14-14
28,Clay,194,58,171,pepper,NPK 14-14-14
18,Clay,116,1,122,pepper,DAP
20,Black,149,31,81,pepper,DAP
20,Loamy,75,82,106,pepper,NPK 14-14-14
30,Clay,185,65,70,pepper,NPK 14-14-14
25,Loamy,72,25,144,pepper,DAP
30,Sandy,3,78,134,pepper,Urea
24,Clay,111,53,147,pepper,NPK 14-14-14
21,Sandy,114,4,177,pepper,DAP
29,Sandy,74,35,182,pepper,DAP
12,Sandy,163,37,139,lettuce,NPK 14-14-14
15,Loamy,97,14,146,lettuce,DAP
11,Loamy,69,49,115,lettuce,NPK 14-14-14
12,Clay,83,94,123,lettuce,NPK 14-14-14
10,Loamy,38,56,125,lettuce,Urea
22,Black,84,74,10,lettuce,MOP
21,Clay,74,5,183,lettuce,DAP
21,Clay,139,17,168,lettuce,DAP
11,Loamy,191,98,185,lettuce,NPK 14-14-14
21,Clay,181,19,37,lettuce,DAP
10,Black,88,14,72,lettuce,DAP
17,Loamy,134,60,165,lettuce,NPK 14-14-14
11,Sandy,54,91,45,lettuce,NPK 14-14-14
14,Loamy,77,44,4,lettuce,MOP
16,Sandy,54,71,33,lettuce,MOP
22,Loamy,87,42,111,lettuce,NPK 14-14-14
19,Clay,190,31,100,lettuce,NPK 14-14-14
21,Black,118,49,188,lettuce,NPK 14-14-14
15,Black,45,72,185,lettuce,Urea
18,Loamy,157,14,147,lettuce,DAP
20,Loamy,35,56,147,lettuce,Urea
11,Loamy,194,14,17,lettuce,DAP
13,Clay,125,82,134,lettuce,NPK 14-14-14
22,Clay,162,81,197,lettuce,NPK 14-14-14
10,Loamy,92,80,84,lettuce,NPK 14-14-14
15,Loamy,52,91,113,lettuce,NPK 14-14-14
20,Sandy,149,64,129,lettuce,NPK 14-14-14
18,Clay,107,49,193,lettuce,NPK 14-14-14
20,Black,145,6,144,lettuce,DAP
12,Black,161,71,15,lettuce,MOP
16,Sandy,184,32,56,lettuce,NPK 14-14-14
21,Sandy,107,19,198,lettuce,DAP
19,Clay,165,50,107,lettuce,NPK 14-14-14
19,Black,84,74,157,lettuce,NPK 14-14-14
19,Sandy,170,71,65,lettuce,NPK 14-14-14
11,Clay,120,37,95,lettuce,NPK 14-14-14
17,Clay,186,3,47,lettuce,DAP
11,Clay,67,9,112,lettuce,DAP
21,Sandy,189,58,9,lettuce,MOP
11,Clay,178,14,66,lettuce,DAP
12,Loamy,191,0,107,lettuce,DAP
14,Loamy,173,54,103,lettuce,NPK 14-14-14
15,Loamy,92,1,150,lettuce,DAP
22,Sandy,167,77,37,lettuce,MOP
12,Black,79,6,158,lettuce,DAP
16,Sandy,164,58,80,lettuce,NPK 14-14-14
13,Clay,104,70,96,lettuce,NPK 14-14-14
22,Black,176,0,128,lettuce,DAP
22,Clay,159,12,102,lettuce,DAP
20,Loamy,132,73,41,lettuce,NPK 14-14-14
21,Sandy,106,27,92,lettuce,NPK 14-14-14
10,Black,166,63,161,lettuce,NPK 14-14-14
20,Loamy,174,86,193,lettuce,NPK 14-14-14
19,Black,198,78,25,lettuce,MOP
11,Loamy,194,80,147,lettuce,NPK 14-14-14
15,Loamy,59,76,80,lettuce,NPK 14-14-14
14,Clay,101,43,197,lettuce,NPK 14-14-14
10,Loamy,92,44,34,lettuce,MOP
19,Loamy,189,11,132,lettuce,DAP
19,Clay,195,40,158,lettuce,NPK 14-14-14
20,Sandy,80,37,41,lettuce,NPK 14-14-14
21,Black,88,56,122,lettuce,NPK 14-14-14
17,Black,51,67,19,lettuce,MOP
11,Clay,189,80,33,lettuce,MOP
11,Black,144,42,175,lettuce,NPK 14-14-14
11,Loamy,184,27,152,lettuce,NPK 14-14-14
19,Clay,71,81,90,lettuce,NPK 14-14-14
13,Sandy,79,30,39,lettuce,MOP
10,Sandy,171,1,109,lettuce,DAP
16,Clay,98,33,11,lettuce,MOP
10,Clay,98,55,143,lettuce,NPK 14-14-14
21,Loamy,71,45,38,lettuce,MOP
12,Loamy,62,2,30,lettuce,DAP
13,Loamy,198,96,64,lettuce,NPK 14-14-14
14,Black,88,75,158,lettuce,NPK 14-14-14
13,Clay,6,12,26,lettuce,Urea
16,Sandy,194,90,162,lettuce,NPK 14-14-14
14,Sandy,55,57,69,lettuce,NPK 14-14-14
14,Clay,62,71,176,lettuce,NPK 14-14-14
17,Clay,151,56,161,lettuce,NPK 14-14-14
13,Clay,27,42,37,lettuce,Urea
21,Clay,143,88,62,lettuce,NPK 14-14-14
17,Clay,126,97,67,lettuce,NPK 14-14-14
18,Black,12,99,24,lettuce,Urea
11,Black,149,56,55,lettuce,NPK 14-14-14
12,Black,189,64,68,lettuce,NPK 14-14-14
16,Black,172,65,5,lettuce,MOP
10,Clay,182,77,173,lettuce,NPK 14-14-14
17,Sandy,86,13,141,lettuce,DAP
15,Loamy,23,94,19,lettuce,Urea
13,Sandy,120,14,184,lettuce,DAP
17,Sandy,129,44,114,lettuce,NPK 14-14-14
10,Sandy,86,22,16,lettuce,MOP
10,Clay,71,79,16,lettuce,MOP
17,Sandy,133,34,48,lettuce,NPK 14-14-14
21,Loamy,169,46,55,lettuce,NPK 14-14-14
22,Loamy,126,18,178,lettuce,DAP
15,Loamy,141,77,147,lettuce,NPK 14-14-14
17,Sandy,130,53,161,lettuce,NPK 14-14-14
